value,cat01,cat01_label,cat02,cat02_label
10000,0100100,付加生産ウエイト,0001000,2000000000 鉱工業
9978.9,0100100,付加生産ウエイト,0002000,2A00000000 製造工業
391.1,0100100,付加生産ウエイト,0003000,2AA0000000 鉄鋼業
91.5,0100100,付加生産ウエイト,0004000,2AAA000000 鉄素製品（含．鋼半製品）
110.4,0100100,付加生産ウエイト,0005000,2AAB000000 熱間圧延鋼材
13.2,0100100,付加生産ウエイト,0006000,2AAC000000 鋼管
50.1,0100100,付加生産ウエイト,0007000,2AAD000000 冷間仕上鋼材
36.1,0100100,付加生産ウエイト,0008000,2AAE000000 めっき鋼材
89.8,0100100,付加生産ウエイト,0009000,2AAF000000 鋳鍛造品
149.5,0100100,付加生産ウエイト,0010000,2AAZ100000 （特掲：普通鋼鋼材）
60.3,0100100,付加生産ウエイト,0011000,2AAZ200000 （特掲：特殊鋼鋼材）
232.5,0100100,付加生産ウエイト,0012000,2AB0000000 非鉄金属工業
55.8,0100100,付加生産ウエイト,0013000,2ABA000000 非鉄金属地金
65.3,0100100,付加生産ウエイト,0014000,2ABB000000 伸銅・アルミニウム圧延製品
50.6,0100100,付加生産ウエイト,0015000,2ABC000000 電線・ケーブル
60.8,0100100,付加生産ウエイト,0016000,2ABD000000 非鉄金属鋳物
418.1,0100100,付加生産ウエイト,0017000,2AC0000000 金属製品工業
90.2,0100100,付加生産ウエイト,0018000,2ACA000000 建設用金属製品
95.7,0100100,付加生産ウエイト,0019000,2ACB000000 建築用金属製品
57.3,0100100,付加生産ウエイト,0020000,2ACC000000 暖ちゅう房熱機器
174.9,0100100,付加生産ウエイト,0021000,2ACD000000 その他の金属製品
1273.1,0100100,付加生産ウエイト,0022000,2AD0000000 はん用・生産用・業務用機械工業
418.6,0100100,付加生産ウエイト,0023000,2ADA000000 はん用機械工業
97.5,0100100,付加生産ウエイト,0024000,2ADAA00000 ボイラ・原動機
113.2,0100100,付加生産ウエイト,0025000,2ADAB00000 風水力機械・油圧機器
36.8,0100100,付加生産ウエイト,0026000,2ADAC00000 運搬機械
38.4,0100100,付加生産ウエイト,0027000,2ADAD00000 冷凍機・同応用製品
132.7,0100100,付加生産ウエイト,0028000,2ADAE00000 はん用機械器具部品
701.2,0100100,付加生産ウエイト,0029000,2ADB000000 生産用機械工業
106.5,0100100,付加生産ウエイト,0030000,2ADBA00000 土木建設機械
17.8,0100100,付加生産ウエイト,0031000,2ADBB00000 化学機械
48.2,0100100,付加生産ウエイト,0032000,2ADBC00000 生活関連産業用機械
169.9,0100100,付加生産ウエイト,0033000,2ADBD00000 半導体・フラットパネル製造装置
57.9,0100100,付加生産ウエイト,0034000,2ADBE00000 産業用ロボット
40.5,0100100,付加生産ウエイト,0035000,2ADBF00000 農業用機械
80.8,0100100,付加生産ウエイト,0036000,2ADBG00000 金属工作機械
21.7,0100100,付加生産ウエイト,0037000,2ADBH00000 金属加工機械
31.7,0100100,付加生産ウエイト,0038000,2ADBI00000 繊維機械
50.6,0100100,付加生産ウエイト,0039000,2ADBJ00000 金型
60.7,0100100,付加生産ウエイト,0040000,2ADBK00000 機械工具
14.9,0100100,付加生産ウエイト,0041000,2ADBL00000 その他の生産用機械
153.3,0100100,付加生産ウエイト,0042000,2ADC000000 業務用機械工業
85.9,0100100,付加生産ウエイト,0043000,2ADCA00000 計測機器
37.4,0100100,付加生産ウエイト,0044000,2ADCB00000 光学部品
30,0100100,付加生産ウエイト,0045000,2ADCC00000 その他の業務用機械
818.6,0100100,付加生産ウエイト,0046000,2AE0000000 電子部品・デバイス工業
365.4,0100100,付加生産ウエイト,0047000,2AEA000000 電子部品
72.5,0100100,付加生産ウエイト,0048000,2AEB000000 半導体素子
333.3,0100100,付加生産ウエイト,0049000,2AEC000000 集積回路
47.4,0100100,付加生産ウエイト,0050000,2AED000000 半導体部品
